Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 6, 2023 2:00 AM;Apr 6, 2023 3:00 AM;6,031.75;6,031.75;0.00;5,527.75
Apr 6, 2023 3:00 AM;Apr 6, 2023 4:00 AM;6,004.25;6,004.25;0.00;5,535.25
Apr 6, 2023 4:00 AM;Apr 6, 2023 5:00 AM;6,167.75;6,167.75;0.00;5,633.75
Apr 6, 2023 5:00 AM;Apr 6, 2023 6:00 AM;6,736.75;6,736.75;0.00;6,108.75
Apr 6, 2023 6:00 AM;Apr 6, 2023 7:00 AM;7,692.75;7,692.75;0.00;6,884.75
Apr 6, 2023 7:00 AM;Apr 6, 2023 8:00 AM;8,290.75;8,290.75;0.00;7,320.75
Apr 6, 2023 8:00 AM;Apr 6, 2023 9:00 AM;8,339.00;8,339.00;0.00;7,361.00
Apr 6, 2023 9:00 AM;Apr 6, 2023 10:00 AM;8,058.25;8,058.25;0.00;6,707.25
Apr 6, 2023 10:00 AM;Apr 6, 2023 11:00 AM;7,898.00;8,452.25;554.25;5,563.00
Apr 6, 2023 11:00 AM;Apr 6, 2023 12:00 PM;7,840.25;9,040.25;1,200.00;4,538.25
Apr 6, 2023 12:00 PM;Apr 6, 2023 1:00 PM;7,496.50;8,815.25;1,318.75;3,889.50
Apr 6, 2023 1:00 PM;Apr 6, 2023 2:00 PM;7,285.50;8,523.75;1,238.25;3,564.50
Apr 6, 2023 2:00 PM;Apr 6, 2023 3:00 PM;7,111.50;8,162.75;1,051.25;3,448.50
Apr 6, 2023 3:00 PM;Apr 6, 2023 4:00 PM;7,018.00;8,102.25;1,084.25;3,058.00
Apr 6, 2023 4:00 PM;Apr 6, 2023 5:00 PM;6,923.00;7,506.75;583.75;3,161.00
Apr 6, 2023 5:00 PM;Apr 6, 2023 6:00 PM;7,104.50;7,377.50;273.00;3,783.50
Apr 6, 2023 6:00 PM;Apr 6, 2023 7:00 PM;7,498.75;7,498.75;0.00;4,889.75
Apr 6, 2023 7:00 PM;Apr 6, 2023 8:00 PM;7,818.00;7,818.00;0.00;6,025.00
Apr 6, 2023 8:00 PM;Apr 6, 2023 9:00 PM;7,627.00;7,627.00;0.00;6,274.00
Apr 6, 2023 9:00 PM;Apr 6, 2023 10:00 PM;7,074.25;7,074.25;0.00;5,834.25
Apr 6, 2023 10:00 PM;Apr 6, 2023 11:00 PM;6,882.75;6,882.75;0.00;5,980.75
Apr 6, 2023 11:00 PM;Apr 7, 2023 12:00 AM;6,400.00;6,400.00;0.00;5,688.00
Apr 7, 2023 12:00 AM;Apr 7, 2023 1:00 AM;6,136.00;6,158.00;22.00;5,393.00
Apr 7, 2023 1:00 AM;Apr 7, 2023 2:00 AM;5,908.50;6,556.50;648.00;5,073.50
Apr 7, 2023 2:00 AM;Apr 7, 2023 3:00 AM;5,801.25;6,660.50;859.25;4,793.25
Apr 7, 2023 3:00 AM;Apr 7, 2023 4:00 AM;5,757.00;6,504.25;747.25;4,647.00
Apr 7, 2023 4:00 AM;Apr 7, 2023 5:00 AM;5,874.75;6,386.25;511.50;4,913.75
Apr 7, 2023 5:00 AM;Apr 7, 2023 6:00 AM;6,389.25;6,389.25;0.00;5,607.25
Apr 7, 2023 6:00 AM;Apr 7, 2023 7:00 AM;7,190.50;7,190.50;0.00;6,380.50
Apr 7, 2023 7:00 AM;Apr 7, 2023 8:00 AM;7,754.25;7,754.25;0.00;6,966.25
Apr 7, 2023 8:00 AM;Apr 7, 2023 9:00 AM;7,958.00;7,958.00;0.00;7,085.00
Apr 7, 2023 9:00 AM;Apr 7, 2023 10:00 AM;7,899.00;7,899.00;0.00;6,285.00
Apr 7, 2023 10:00 AM;Apr 7, 2023 11:00 AM;7,704.75;7,720.50;15.75;5,206.75
Apr 7, 2023 11:00 AM;Apr 7, 2023 12:00 PM;7,605.00;7,686.75;81.75;5,254.00
Apr 7, 2023 12:00 PM;Apr 7, 2023 1:00 PM;7,230.50;7,244.75;14.25;5,100.50
Apr 7, 2023 1:00 PM;Apr 7, 2023 2:00 PM;6,984.50;7,602.50;618.00;4,943.50
Apr 7, 2023 2:00 PM;Apr 7, 2023 3:00 PM;6,821.00;7,657.25;836.25;4,937.00
Apr 7, 2023 3:00 PM;Apr 7, 2023 4:00 PM;6,837.50;7,042.50;205.00;5,277.50
Apr 7, 2023 4:00 PM;Apr 7, 2023 5:00 PM;6,868.25;6,868.25;0.00;5,669.25
Apr 7, 2023 5:00 PM;Apr 7, 2023 6:00 PM;7,089.50;7,089.50;0.00;6,312.50
Apr 7, 2023 6:00 PM;Apr 7, 2023 7:00 PM;7,273.50;7,273.50;0.00;6,904.50
Apr 7, 2023 7:00 PM;Apr 7, 2023 8:00 PM;7,427.25;7,427.25;0.00;7,245.25
Apr 7, 2023 8:00 PM;Apr 7, 2023 9:00 PM;7,150.25;7,150.25;0.00;7,060.25
Apr 7, 2023 9:00 PM;Apr 7, 2023 10:00 PM;6,608.75;6,608.75;0.00;6,562.75
Apr 7, 2023 10:00 PM;Apr 7, 2023 11:00 PM;6,399.25;6,399.25;0.00;6,380.25
Apr 7, 2023 11:00 PM;Apr 8, 2023 12:00 AM;5,960.00;5,960.00;0.00;5,927.00
Apr 8, 2023 12:00 AM;Apr 8, 2023 1:00 AM;5,636.00;5,636.00;0.00;5,565.00
Apr 8, 2023 1:00 AM;Apr 8, 2023 2:00 AM;5,372.25;5,372.25;0.00;5,291.25
Apr 8, 2023 2:00 AM;Apr 8, 2023 3:00 AM;5,241.75;5,241.75;0.00;5,187.75
Apr 8, 2023 3:00 AM;Apr 8, 2023 4:00 AM;5,114.25;5,114.25;0.00;5,085.25
Apr 8, 2023 4:00 AM;Apr 8, 2023 5:00 AM;5,159.00;5,159.00;0.00;5,121.00
Apr 8, 2023 5:00 AM;Apr 8, 2023 6:00 AM;5,428.00;5,428.00;0.00;5,392.00
Apr 8, 2023 6:00 AM;Apr 8, 2023 7:00 AM;5,719.25;5,719.25;0.00;5,659.25
Apr 8, 2023 7:00 AM;Apr 8, 2023 8:00 AM;6,161.25;6,161.25;0.00;6,058.25
Apr 8, 2023 8:00 AM;Apr 8, 2023 9:00 AM;6,716.00;6,716.00;0.00;6,527.00
Apr 8, 2023 9:00 AM;Apr 8, 2023 10:00 AM;7,064.00;7,064.00;0.00;6,718.00
Apr 8, 2023 10:00 AM;Apr 8, 2023 11:00 AM;7,276.50;7,276.50;0.00;6,770.50
Apr 8, 2023 11:00 AM;Apr 8, 2023 12:00 PM;7,338.25;7,338.25;0.00;6,712.25
Apr 8, 2023 12:00 PM;Apr 8, 2023 1:00 PM;7,174.00;7,703.75;529.75;6,449.00
Apr 8, 2023 1:00 PM;Apr 8, 2023 2:00 PM;7,001.75;8,026.00;1,024.25;6,206.75
Apr 8, 2023 2:00 PM;Apr 8, 2023 3:00 PM;6,838.75;7,947.00;1,108.25;6,035.75
Apr 8, 2023 3:00 PM;Apr 8, 2023 4:00 PM;6,715.75;7,590.75;875.00;5,993.75
Apr 8, 2023 4:00 PM;Apr 8, 2023 5:00 PM;6,612.00;6,987.50;375.50;6,055.00
Apr 8, 2023 5:00 PM;Apr 8, 2023 6:00 PM;6,675.75;6,675.75;0.00;6,301.75
Apr 8, 2023 6:00 PM;Apr 8, 2023 7:00 PM;6,683.75;6,683.75;0.00;6,481.75
Apr 8, 2023 7:00 PM;Apr 8, 2023 8:00 PM;6,703.50;6,703.50;0.00;6,549.50
Apr 8, 2023 8:00 PM;Apr 8, 2023 9:00 PM;6,535.75;6,535.75;0.00;6,424.75
Apr 8, 2023 9:00 PM;Apr 8, 2023 10:00 PM;6,085.00;6,085.00;0.00;5,958.00
Apr 8, 2023 10:00 PM;Apr 8, 2023 11:00 PM;6,029.00;6,029.00;0.00;5,853.00
Apr 8, 2023 11:00 PM;Apr 9, 2023 12:00 AM;5,607.75;5,607.75;0.00;5,482.75
Apr 9, 2023 12:00 AM;Apr 9, 2023 1:00 AM;5,313.50;5,313.50;0.00;5,247.50
Apr 9, 2023 1:00 AM;Apr 9, 2023 2:00 AM;5,056.00;5,056.00;0.00;5,002.00
Apr 9, 2023 2:00 AM;Apr 9, 2023 3:00 AM;4,964.75;4,964.75;0.00;4,923.75
Apr 9, 2023 3:00 AM;Apr 9, 2023 4:00 AM;4,839.00;4,839.00;0.00;4,811.00
Apr 9, 2023 4:00 AM;Apr 9, 2023 5:00 AM;4,853.25;4,853.25;0.00;4,832.25
Apr 9, 2023 5:00 AM;Apr 9, 2023 6:00 AM;5,000.25;5,000.25;0.00;4,982.25
Apr 9, 2023 6:00 AM;Apr 9, 2023 7:00 AM;5,205.00;5,205.00;0.00;5,156.00
Apr 9, 2023 7:00 AM;Apr 9, 2023 8:00 AM;5,534.25;5,534.25;0.00;5,419.25
Apr 9, 2023 8:00 AM;Apr 9, 2023 9:00 AM;5,911.50;5,911.50;0.00;5,649.50
Apr 9, 2023 9:00 AM;Apr 9, 2023 10:00 AM;6,195.00;6,208.50;13.50;5,695.00
Apr 9, 2023 10:00 AM;Apr 9, 2023 11:00 AM;6,345.00;7,123.50;778.50;5,620.00
Apr 9, 2023 11:00 AM;Apr 9, 2023 12:00 PM;6,408.00;7,621.75;1,213.75;5,537.00
Apr 9, 2023 12:00 PM;Apr 9, 2023 1:00 PM;6,085.50;7,388.50;1,303.00;5,100.50
Apr 9, 2023 1:00 PM;Apr 9, 2023 2:00 PM;5,784.50;7,418.25;1,633.75;4,749.50
Apr 9, 2023 2:00 PM;Apr 9, 2023 3:00 PM;5,580.75;7,404.25;1,823.50;4,543.75
Apr 9, 2023 3:00 PM;Apr 9, 2023 4:00 PM;5,507.25;7,310.75;1,803.50;4,594.25
Apr 9, 2023 4:00 PM;Apr 9, 2023 5:00 PM;5,447.75;7,189.75;1,742.00;4,748.75
Apr 9, 2023 5:00 PM;Apr 9, 2023 6:00 PM;5,602.00;6,927.50;1,325.50;5,165.00
Apr 9, 2023 6:00 PM;Apr 9, 2023 7:00 PM;5,840.50;5,885.50;45.00;5,651.50
Apr 9, 2023 7:00 PM;Apr 9, 2023 8:00 PM;6,039.00;6,039.00;0.00;5,984.00
Apr 9, 2023 8:00 PM;Apr 9, 2023 9:00 PM;6,004.25;6,004.25;0.00;5,947.25
Apr 9, 2023 9:00 PM;Apr 9, 2023 10:00 PM;5,698.00;5,698.00;0.00;5,534.00
Apr 9, 2023 10:00 PM;Apr 9, 2023 11:00 PM;5,748.25;5,748.25;0.00;5,449.25
Apr 9, 2023 11:00 PM;Apr 10, 2023 12:00 AM;5,386.25;5,386.25;0.00;4,959.25
Apr 10, 2023 12:00 AM;Apr 10, 2023 1:00 AM;5,163.50;5,382.25;218.75;4,695.50
Apr 10, 2023 1:00 AM;Apr 10, 2023 2:00 AM;4,943.25;5,737.00;793.75;4,437.25
Apr 10, 2023 2:00 AM;Apr 10, 2023 3:00 AM;4,852.75;5,598.75;746.00;4,187.75
Apr 10, 2023 3:00 AM;Apr 10, 2023 4:00 AM;4,764.25;5,603.25;839.00;4,045.25
Apr 10, 2023 4:00 AM;Apr 10, 2023 5:00 AM;4,846.50;5,672.50;826.00;4,052.50
Apr 10, 2023 5:00 AM;Apr 10, 2023 6:00 AM;5,110.25;5,867.50;757.25;4,258.25
Apr 10, 2023 6:00 AM;Apr 10, 2023 7:00 AM;5,372.50;6,132.25;759.75;4,492.50
Apr 10, 2023 7:00 AM;Apr 10, 2023 8:00 AM;5,582.75;6,188.50;605.75;4,661.75
Apr 10, 2023 8:00 AM;Apr 10, 2023 9:00 AM;5,743.25;6,519.00;775.75;4,754.25
Apr 10, 2023 9:00 AM;Apr 10, 2023 10:00 AM;5,880.50;7,080.75;1,200.25;4,667.50
Apr 10, 2023 10:00 AM;Apr 10, 2023 11:00 AM;5,820.75;7,063.00;1,242.25;4,132.75
Apr 10, 2023 11:00 AM;Apr 10, 2023 12:00 PM;5,780.50;7,136.75;1,356.25;3,788.50
Apr 10, 2023 12:00 PM;Apr 10, 2023 1:00 PM;5,492.25;6,924.25;1,432.00;3,376.25
Apr 10, 2023 1:00 PM;Apr 10, 2023 2:00 PM;5,179.50;6,774.00;1,594.50;3,134.50
Apr 10, 2023 2:00 PM;Apr 10, 2023 3:00 PM;4,899.25;6,414.00;1,514.75;3,036.25
Apr 10, 2023 3:00 PM;Apr 10, 2023 4:00 PM;4,764.00;6,106.50;1,342.50;3,215.00
Apr 10, 2023 4:00 PM;Apr 10, 2023 5:00 PM;4,793.50;5,919.00;1,125.50;3,621.50
Apr 10, 2023 5:00 PM;Apr 10, 2023 6:00 PM;5,147.25;6,074.25;927.00;4,351.25
Apr 10, 2023 6:00 PM;Apr 10, 2023 7:00 PM;5,684.75;5,867.00;182.25;5,260.75
Apr 10, 2023 7:00 PM;Apr 10, 2023 8:00 PM;6,150.00;6,150.00;0.00;5,873.00
Apr 10, 2023 8:00 PM;Apr 10, 2023 9:00 PM;6,254.50;6,254.50;0.00;5,902.50
Apr 10, 2023 9:00 PM;Apr 10, 2023 10:00 PM;5,908.00;5,908.00;0.00;5,683.00
Apr 10, 2023 10:00 PM;Apr 10, 2023 11:00 PM;5,934.75;5,934.75;0.00;5,795.75
Apr 10, 2023 11:00 PM;Apr 11, 2023 12:00 AM;5,593.50;5,599.00;5.50;5,491.50
Apr 11, 2023 12:00 AM;Apr 11, 2023 1:00 AM;5,454.25;6,460.75;1,006.50;5,398.25
Apr 11, 2023 1:00 AM;Apr 11, 2023 2:00 AM;5,180.75;6,237.50;1,056.75;5,112.75
Apr 11, 2023 2:00 AM;Apr 11, 2023 3:00 AM;5,128.50;6,191.25;1,062.75;5,067.50
Apr 11, 2023 3:00 AM;Apr 11, 2023 4:00 AM;5,084.00;6,138.00;1,054.00;5,026.00
Apr 11, 2023 4:00 AM;Apr 11, 2023 5:00 AM;5,266.00;6,203.75;937.75;5,221.00
Apr 11, 2023 5:00 AM;Apr 11, 2023 6:00 AM;6,020.25;6,362.25;342.00;5,908.25
Apr 11, 2023 6:00 AM;Apr 11, 2023 7:00 AM;7,111.00;7,111.00;0.00;6,908.00
Apr 11, 2023 7:00 AM;Apr 11, 2023 8:00 AM;7,949.00;7,949.00;0.00;7,527.00
Apr 11, 2023 8:00 AM;Apr 11, 2023 9:00 AM;8,255.25;8,255.25;0.00;7,710.25
Apr 11, 2023 9:00 AM;Apr 11, 2023 10:00 AM;8,355.50;8,355.50;0.00;7,770.50
Apr 11, 2023 10:00 AM;Apr 11, 2023 11:00 AM;8,500.25;8,500.25;0.00;7,877.25
Apr 11, 2023 11:00 AM;Apr 11, 2023 12:00 PM;8,649.25;8,649.25;0.00;7,972.25
Apr 11, 2023 12:00 PM;Apr 11, 2023 1:00 PM;8,491.00;8,491.00;0.00;7,699.00
Apr 11, 2023 1:00 PM;Apr 11, 2023 2:00 PM;8,281.25;8,281.25;0.00;7,439.25
Apr 11, 2023 2:00 PM;Apr 11, 2023 3:00 PM;7,986.00;7,986.00;0.00;6,969.00
Apr 11, 2023 3:00 PM;Apr 11, 2023 4:00 PM;7,828.50;7,828.50;0.00;6,216.50
Apr 11, 2023 4:00 PM;Apr 11, 2023 5:00 PM;7,528.50;7,528.50;0.00;5,814.50
Apr 11, 2023 5:00 PM;Apr 11, 2023 6:00 PM;7,458.50;7,458.50;0.00;6,528.50
Apr 11, 2023 6:00 PM;Apr 11, 2023 7:00 PM;7,642.50;7,642.50;0.00;6,475.50
Apr 11, 2023 7:00 PM;Apr 11, 2023 8:00 PM;7,798.00;7,798.00;0.00;5,413.00
Apr 11, 2023 8:00 PM;Apr 11, 2023 9:00 PM;7,526.00;7,526.00;0.00;5,494.00
Apr 11, 2023 9:00 PM;Apr 11, 2023 10:00 PM;7,021.50;7,021.50;0.00;5,472.50
Apr 11, 2023 10:00 PM;Apr 11, 2023 11:00 PM;6,705.00;6,705.00;0.00;5,197.00
Apr 11, 2023 11:00 PM;Apr 12, 2023 12:00 AM;6,258.75;6,272.50;13.75;4,552.75
Apr 12, 2023 12:00 AM;Apr 12, 2023 1:00 AM;6,000.25;6,261.75;261.50;4,053.25
Apr 12, 2023 1:00 AM;Apr 12, 2023 2:00 AM;5,743.00;6,352.25;609.25;3,739.00
Apr 12, 2023 2:00 AM;Apr 12, 2023 3:00 AM;5,644.00;6,159.25;515.25;3,738.00
Apr 12, 2023 3:00 AM;Apr 12, 2023 4:00 AM;5,579.25;5,915.25;336.00;4,175.25
Apr 12, 2023 4:00 AM;Apr 12, 2023 5:00 AM;5,745.75;5,745.75;0.00;4,738.75
Apr 12, 2023 5:00 AM;Apr 12, 2023 6:00 AM;6,451.50;6,451.50;0.00;5,755.50
Apr 12, 2023 6:00 AM;Apr 12, 2023 7:00 AM;7,521.75;7,521.75;0.00;7,039.75
Apr 12, 2023 7:00 AM;Apr 12, 2023 8:00 AM;7,983.50;7,983.50;0.00;7,637.50
Apr 12, 2023 8:00 AM;Apr 12, 2023 9:00 AM;8,029.25;8,029.25;0.00;7,550.25
Apr 12, 2023 9:00 AM;Apr 12, 2023 10:00 AM;7,831.50;7,831.50;0.00;7,166.50
Apr 12, 2023 10:00 AM;Apr 12, 2023 11:00 AM;7,768.00;7,768.00;0.00;6,960.00
Apr 12, 2023 11:00 AM;Apr 12, 2023 12:00 PM;7,760.00;7,760.00;0.00;6,800.00
Apr 12, 2023 12:00 PM;Apr 12, 2023 1:00 PM;7,559.25;7,676.50;117.25;6,605.25
Apr 12, 2023 1:00 PM;Apr 12, 2023 2:00 PM;7,425.25;8,027.00;601.75;6,631.25
Apr 12, 2023 2:00 PM;Apr 12, 2023 3:00 PM;7,304.50;7,893.00;588.50;6,598.50
Apr 12, 2023 3:00 PM;Apr 12, 2023 4:00 PM;7,294.25;7,543.00;248.75;6,629.25
Apr 12, 2023 4:00 PM;Apr 12, 2023 5:00 PM;7,150.75;7,150.75;0.00;6,504.75
Apr 12, 2023 5:00 PM;Apr 12, 2023 6:00 PM;7,224.00;7,224.00;0.00;6,522.00
Apr 12, 2023 6:00 PM;Apr 12, 2023 7:00 PM;7,443.00;7,443.00;0.00;6,835.00
Apr 12, 2023 7:00 PM;Apr 12, 2023 8:00 PM;7,583.25;7,583.25;0.00;7,012.25
Apr 12, 2023 8:00 PM;Apr 12, 2023 9:00 PM;7,415.25;7,415.25;0.00;6,740.25
Apr 12, 2023 9:00 PM;Apr 12, 2023 10:00 PM;6,851.50;6,851.50;0.00;5,985.50
Apr 12, 2023 10:00 PM;Apr 12, 2023 11:00 PM;6,633.50;6,633.50;0.00;5,869.50
Apr 12, 2023 11:00 PM;Apr 13, 2023 12:00 AM;6,122.75;6,122.75;0.00;5,609.75
Apr 13, 2023 12:00 AM;Apr 13, 2023 1:00 AM;5,845.25;5,845.25;0.00;5,551.25
Apr 13, 2023 1:00 AM;Apr 13, 2023 2:00 AM;5,561.25;5,565.50;4.25;5,392.25
Apr 13, 2023 2:00 AM;Apr 13, 2023 3:00 AM;5,474.25;5,474.25;0.00;5,255.25
Apr 13, 2023 3:00 AM;Apr 13, 2023 4:00 AM;5,434.00;5,443.25;9.25;5,234.00
Apr 13, 2023 4:00 AM;Apr 13, 2023 5:00 AM;5,600.25;5,600.25;0.00;5,381.25
Apr 13, 2023 5:00 AM;Apr 13, 2023 6:00 AM;6,289.50;6,289.50;0.00;6,038.50
Apr 13, 2023 6:00 AM;Apr 13, 2023 7:00 AM;7,379.50;7,379.50;0.00;6,962.50
Apr 13, 2023 7:00 AM;Apr 13, 2023 8:00 AM;8,137.75;8,137.75;0.00;7,541.75
Apr 13, 2023 8:00 AM;Apr 13, 2023 9:00 AM;8,567.50;8,567.50;0.00;7,536.50
Apr 13, 2023 9:00 AM;Apr 13, 2023 10:00 AM;8,631.25;8,631.25;0.00;7,374.25
Apr 13, 2023 10:00 AM;Apr 13, 2023 11:00 AM;8,730.25;8,730.25;0.00;7,358.25
Apr 13, 2023 11:00 AM;Apr 13, 2023 12:00 PM;8,655.75;8,655.75;0.00;7,282.75
Apr 13, 2023 12:00 PM;Apr 13, 2023 1:00 PM;8,477.00;8,477.00;0.00;7,131.00
Apr 13, 2023 1:00 PM;Apr 13, 2023 2:00 PM;8,481.75;8,481.75;0.00;6,935.75
Apr 13, 2023 2:00 PM;Apr 13, 2023 3:00 PM;8,393.75;8,393.75;0.00;6,877.75
Apr 13, 2023 3:00 PM;Apr 13, 2023 4:00 PM;8,271.50;8,271.50;0.00;6,738.50
Apr 13, 2023 4:00 PM;Apr 13, 2023 5:00 PM;8,055.25;8,055.25;0.00;6,549.25
Apr 13, 2023 5:00 PM;Apr 13, 2023 6:00 PM;8,018.25;8,018.25;0.00;6,831.25
Apr 13, 2023 6:00 PM;Apr 13, 2023 7:00 PM;8,076.50;8,076.50;0.00;7,201.50
Apr 13, 2023 7:00 PM;Apr 13, 2023 8:00 PM;8,036.50;8,036.50;0.00;7,336.50
Apr 13, 2023 8:00 PM;Apr 13, 2023 9:00 PM;7,680.75;7,680.75;0.00;6,884.75
Apr 13, 2023 9:00 PM;Apr 13, 2023 10:00 PM;7,178.00;7,178.00;0.00;6,199.00
Apr 13, 2023 10:00 PM;Apr 13, 2023 11:00 PM;6,971.50;6,971.50;0.00;6,024.50
Apr 13, 2023 11:00 PM;Apr 14, 2023 12:00 AM;6,475.50;6,475.50;0.00;5,628.50
Apr 14, 2023 12:00 AM;Apr 14, 2023 1:00 AM;6,177.75;6,177.75;0.00;5,321.75
Apr 14, 2023 1:00 AM;Apr 14, 2023 2:00 AM;5,948.75;6,194.50;245.75;5,067.75
Apr 14, 2023 2:00 AM;Apr 14, 2023 3:00 AM;5,908.50;6,248.50;340.00;4,848.50
Apr 14, 2023 3:00 AM;Apr 14, 2023 4:00 AM;5,852.00;6,242.00;390.00;4,479.00
Apr 14, 2023 4:00 AM;Apr 14, 2023 5:00 AM;6,033.25;6,652.50;619.25;4,375.25
Apr 14, 2023 5:00 AM;Apr 14, 2023 6:00 AM;6,601.25;6,637.00;35.75;4,740.25
Apr 14, 2023 6:00 AM;Apr 14, 2023 7:00 AM;7,653.25;7,653.25;0.00;6,016.25
Apr 14, 2023 7:00 AM;Apr 14, 2023 8:00 AM;8,431.75;8,431.75;0.00;6,921.75
Apr 14, 2023 8:00 AM;Apr 14, 2023 9:00 AM;8,983.50;8,983.50;0.00;7,218.50
Apr 14, 2023 9:00 AM;Apr 14, 2023 10:00 AM;9,155.00;9,155.00;0.00;7,302.00
Apr 14, 2023 10:00 AM;Apr 14, 2023 11:00 AM;9,304.00;9,304.00;0.00;7,262.00
Apr 14, 2023 11:00 AM;Apr 14, 2023 12:00 PM;9,327.00;9,327.00;0.00;7,274.00
Apr 14, 2023 12:00 PM;Apr 14, 2023 1:00 PM;8,983.25;8,983.25;0.00;6,244.25
Apr 14, 2023 1:00 PM;Apr 14, 2023 2:00 PM;8,584.00;8,584.00;0.00;5,633.00
Apr 14, 2023 2:00 PM;Apr 14, 2023 3:00 PM;8,256.50;8,256.50;0.00;5,462.50
Apr 14, 2023 3:00 PM;Apr 14, 2023 4:00 PM;8,025.00;8,025.00;0.00;5,071.00
Apr 14, 2023 4:00 PM;Apr 14, 2023 5:00 PM;7,896.75;7,896.75;0.00;4,997.75
Apr 14, 2023 5:00 PM;Apr 14, 2023 6:00 PM;7,886.25;7,886.25;0.00;5,017.25
Apr 14, 2023 6:00 PM;Apr 14, 2023 7:00 PM;7,918.50;7,918.50;0.00;5,334.50
Apr 14, 2023 7:00 PM;Apr 14, 2023 8:00 PM;7,840.25;7,840.25;0.00;5,967.25
Apr 14, 2023 8:00 PM;Apr 14, 2023 9:00 PM;7,508.75;7,508.75;0.00;6,107.75
Apr 14, 2023 9:00 PM;Apr 14, 2023 10:00 PM;6,978.50;6,978.50;0.00;5,626.50
Apr 14, 2023 10:00 PM;Apr 14, 2023 11:00 PM;6,787.00;6,787.00;0.00;5,095.00
Apr 14, 2023 11:00 PM;Apr 15, 2023 12:00 AM;6,382.00;6,705.75;323.75;4,640.00
Apr 15, 2023 12:00 AM;Apr 15, 2023 1:00 AM;6,061.00;6,507.50;446.50;4,298.00
Apr 15, 2023 1:00 AM;Apr 15, 2023 2:00 AM;5,764.50;6,206.00;441.50;4,395.50
Apr 15, 2023 2:00 AM;Apr 15, 2023 3:00 AM;5,602.75;5,623.25;20.50;4,713.75
Apr 15, 2023 3:00 AM;Apr 15, 2023 4:00 AM;5,446.50;5,465.25;18.75;4,629.50
Apr 15, 2023 4:00 AM;Apr 15, 2023 5:00 AM;5,483.75;5,483.75;0.00;4,768.75
Apr 15, 2023 5:00 AM;Apr 15, 2023 6:00 AM;5,690.25;5,690.25;0.00;5,148.25
Apr 15, 2023 6:00 AM;Apr 15, 2023 7:00 AM;5,998.25;5,998.25;0.00;5,647.25
Apr 15, 2023 7:00 AM;Apr 15, 2023 8:00 AM;6,340.50;6,340.50;0.00;6,082.50
Apr 15, 2023 8:00 AM;Apr 15, 2023 9:00 AM;6,744.50;6,744.50;0.00;6,448.50
Apr 15, 2023 9:00 AM;Apr 15, 2023 10:00 AM;7,051.25;7,051.25;0.00;6,617.25
Apr 15, 2023 10:00 AM;Apr 15, 2023 11:00 AM;7,219.00;7,479.00;260.00;6,655.00
Apr 15, 2023 11:00 AM;Apr 15, 2023 12:00 PM;7,329.25;7,565.75;236.50;6,659.25
Apr 15, 2023 12:00 PM;Apr 15, 2023 1:00 PM;7,144.00;7,672.25;528.25;6,369.00
Apr 15, 2023 1:00 PM;Apr 15, 2023 2:00 PM;6,871.75;7,570.50;698.75;6,034.75
Apr 15, 2023 2:00 PM;Apr 15, 2023 3:00 PM;6,639.50;7,367.50;728.00;5,779.50
Apr 15, 2023 3:00 PM;Apr 15, 2023 4:00 PM;6,525.25;7,378.50;853.25;5,735.25
Apr 15, 2023 4:00 PM;Apr 15, 2023 5:00 PM;6,482.25;6,876.75;394.50;5,832.25
Apr 15, 2023 5:00 PM;Apr 15, 2023 6:00 PM;6,582.75;6,646.25;63.50;6,136.75
Apr 15, 2023 6:00 PM;Apr 15, 2023 7:00 PM;6,617.75;6,617.75;0.00;6,397.75
Apr 15, 2023 7:00 PM;Apr 15, 2023 8:00 PM;6,615.75;6,615.75;0.00;6,472.75
Apr 15, 2023 8:00 PM;Apr 15, 2023 9:00 PM;6,521.00;6,521.00;0.00;6,407.00
Apr 15, 2023 9:00 PM;Apr 15, 2023 10:00 PM;6,144.75;6,144.75;0.00;6,056.75
Apr 15, 2023 10:00 PM;Apr 15, 2023 11:00 PM;6,051.50;6,051.50;0.00;5,963.50
Apr 15, 2023 11:00 PM;Apr 16, 2023 12:00 AM;5,694.25;5,694.25;0.00;5,554.25
Apr 16, 2023 12:00 AM;Apr 16, 2023 1:00 AM;5,398.00;5,398.00;0.00;5,296.00
Apr 16, 2023 1:00 AM;Apr 16, 2023 2:00 AM;5,098.75;5,107.50;8.75;5,014.75
Apr 16, 2023 2:00 AM;Apr 16, 2023 3:00 AM;5,013.00;5,013.00;0.00;4,928.00
Apr 16, 2023 3:00 AM;Apr 16, 2023 4:00 AM;4,885.50;4,885.50;0.00;4,816.50
Apr 16, 2023 4:00 AM;Apr 16, 2023 5:00 AM;4,886.00;4,964.50;78.50;4,840.00
Apr 16, 2023 5:00 AM;Apr 16, 2023 6:00 AM;5,031.75;5,031.75;0.00;4,985.75
Apr 16, 2023 6:00 AM;Apr 16, 2023 7:00 AM;5,196.25;5,196.25;0.00;5,078.25
Apr 16, 2023 7:00 AM;Apr 16, 2023 8:00 AM;5,454.25;5,454.25;0.00;5,271.25
Apr 16, 2023 8:00 AM;Apr 16, 2023 9:00 AM;5,740.75;5,740.75;0.00;5,413.75
