country,local_date,daily_mean_load_mwh,daily_mean_temperature_c,hourly_count,weekday,public_holiday_flag,holiday_name,day_type,matching_baseline_mwh,relative_load_deviation_pct
Austria,2021-01-11,8539.78,-5.85,24,Monday,0,,ordinary weekday,8269.05,3.27
Austria,2021-01-12,8739.85,-4.63,24,Tuesday,0,,ordinary weekday,8385.04,4.23
Austria,2021-01-13,8551.06,-1.68,24,Wednesday,0,,ordinary weekday,8490.16,0.72
Austria,2021-01-14,8610.05,-2.18,24,Thursday,0,,ordinary weekday,8362.51,2.96
Austria,2021-01-15,8567.21,-4.10,24,Friday,0,,ordinary weekday,8178.89,4.75
Austria,2021-01-16,7619.98,-4.86,24,Saturday,0,,weekend,,
Austria,2021-01-17,7226.44,-5.69,24,Sunday,0,,weekend,,
Austria,2021-01-18,8667.53,-3.66,24,Monday,0,,ordinary weekday,8269.05,4.82
Austria,2021-01-19,8627.89,-1.95,24,Tuesday,0,,ordinary weekday,8385.04,2.90
Austria,2021-01-20,8418.43,-0.12,24,Wednesday,0,,ordinary weekday,8490.16,-0.84
Austria,2021-01-21,8424.50,-0.02,24,Thursday,0,,ordinary weekday,8362.51,0.74
Austria,2021-01-22,8022.25,3.29,24,Friday,0,,ordinary weekday,8178.89,-1.92
Austria,2021-01-23,7175.08,2.51,24,Saturday,0,,weekend,,
Austria,2021-01-24,6795.44,-1.02,24,Sunday,0,,weekend,,
Austria,2021-01-25,8340.52,-2.80,24,Monday,0,,ordinary weekday,8269.05,0.86
Austria,2021-01-26,8593.40,-2.73,24,Tuesday,0,,ordinary weekday,8385.04,2.48
Austria,2021-01-27,8500.98,-2.75,24,Wednesday,0,,ordinary weekday,8490.16,0.13
Austria,2021-01-28,8508.19,-0.28,24,Thursday,0,,ordinary weekday,8362.51,1.74
Austria,2021-01-29,8154.22,3.19,24,Friday,0,,ordinary weekday,8178.89,-0.30
Austria,2021-01-30,7113.39,2.92,24,Saturday,0,,weekend,,
Austria,2021-01-31,6863.95,-0.97,24,Sunday,0,,weekend,,
Austria,2021-02-01,8209.67,-1.26,24,Monday,0,,ordinary weekday,8187.83,0.27
Austria,2021-02-02,8235.94,1.96,24,Tuesday,0,,ordinary weekday,8209.11,0.33
Austria,2021-02-03,8210.62,3.84,24,Wednesday,0,,ordinary weekday,8149.29,0.75
Austria,2021-02-04,7966.57,5.45,24,Thursday,0,,ordinary weekday,8084.77,-1.46
Austria,2021-02-05,7680.97,3.80,24,Friday,0,,ordinary weekday,7909.49,-2.89
Austria,2021-02-06,6983.46,2.62,24,Saturday,0,,weekend,,
Austria,2021-02-07,6692.74,2.90,24,Sunday,0,,weekend,,
Austria,2021-02-08,8195.36,0.65,24,Monday,0,,ordinary weekday,8187.83,0.09
Austria,2021-02-09,8371.33,-0.45,24,Tuesday,0,,ordinary weekday,8209.11,1.98
Austria,2021-02-10,8492.81,-1.11,24,Wednesday,0,,ordinary weekday,8149.29,4.22
Austria,2021-02-11,8742.92,-6.24,24,Thursday,0,,ordinary weekday,8084.77,8.14
Austria,2021-02-12,8642.44,-8.24,24,Friday,0,,ordinary weekday,7909.49,9.27
Austria,2021-02-13,7671.42,-8.21,24,Saturday,0,,weekend,,
Austria,2021-02-14,7136.36,-6.33,24,Sunday,0,,weekend,,
Austria,2021-02-15,8524.93,-4.84,24,Monday,0,,ordinary weekday,8187.83,4.12
Austria,2021-02-16,8515.05,-0.09,24,Tuesday,0,,ordinary weekday,8209.11,3.73
Austria,2021-02-17,8214.74,2.77,24,Wednesday,0,,ordinary weekday,8149.29,0.80
Austria,2021-02-18,8011.50,2.64,24,Thursday,0,,ordinary weekday,8084.77,-0.91
Austria,2021-02-19,7968.50,3.28,24,Friday,0,,ordinary weekday,7909.49,0.75
Austria,2021-02-20,6928.93,3.07,24,Saturday,0,,weekend,,
Austria,2021-02-21,6553.51,3.77,24,Sunday,0,,weekend,,
Austria,2021-02-22,7821.35,4.46,24,Monday,0,,ordinary weekday,8187.83,-4.48
Austria,2021-02-23,7714.14,5.64,24,Tuesday,0,,ordinary weekday,8209.11,-6.03
Austria,2021-02-24,7678.99,6.82,24,Wednesday,0,,ordinary weekday,8149.29,-5.77
Austria,2021-02-25,7618.10,6.90,24,Thursday,0,,ordinary weekday,8084.77,-5.77
Austria,2021-02-26,7346.05,6.85,24,Friday,0,,ordinary weekday,7909.49,-7.12
Austria,2021-02-27,6684.86,3.95,24,Saturday,0,,weekend,,
Austria,2021-02-28,6136.66,2.23,24,Sunday,0,,weekend,,
Austria,2021-03-01,7590.57,2.65,24,Monday,0,,ordinary weekday,7752.18,-2.08
Austria,2021-03-02,7815.59,3.41,24,Tuesday,0,,ordinary weekday,7869.83,-0.69
Austria,2021-03-03,7866.48,4.32,24,Wednesday,0,,ordinary weekday,7848.13,0.23
Austria,2021-03-04,7883.03,5.20,24,Thursday,0,,ordinary weekday,7998.63,-1.45
Austria,2021-03-05,7925.86,2.58,24,Friday,0,,ordinary weekday,7781.42,1.86
Austria,2021-03-06,6793.70,-0.66,24,Saturday,0,,weekend,,
Austria,2021-03-07,6290.00,0.60,24,Sunday,0,,weekend,,
Austria,2021-03-08,7766.48,0.91,24,Monday,0,,ordinary weekday,7752.18,0.18
Austria,2021-03-09,8039.97,0.28,24,Tuesday,0,,ordinary weekday,7869.83,2.16
Austria,2021-03-10,8156.35,0.64,24,Wednesday,0,,ordinary weekday,7848.13,3.93
Austria,2021-03-11,8178.88,1.81,24,Thursday,0,,ordinary weekday,7998.63,2.25
Austria,2021-03-12,7763.61,4.94,24,Friday,0,,ordinary weekday,7781.42,-0.23
Austria,2021-03-13,6640.45,4.97,24,Saturday,0,,weekend,,
Austria,2021-03-14,6493.23,2.96,24,Sunday,0,,weekend,,
Austria,2021-03-15,7919.05,2.16,24,Monday,0,,ordinary weekday,7752.18,2.15
Austria,2021-03-16,8119.10,1.69,24,Tuesday,0,,ordinary weekday,7869.83,3.17
Austria,2021-03-17,8143.12,0.88,24,Wednesday,0,,ordinary weekday,7848.13,3.76
Austria,2021-03-18,8216.82,-0.26,24,Thursday,0,,ordinary weekday,7998.63,2.73
Austria,2021-03-19,8104.91,-1.21,24,Friday,0,,ordinary weekday,7781.42,4.16
Austria,2021-03-20,7302.19,-2.58,24,Saturday,0,,weekend,,
Austria,2021-03-21,6957.03,-2.65,24,Sunday,0,,weekend,,
Austria,2021-03-22,8181.05,0.71,24,Monday,0,,ordinary weekday,7752.18,5.53
Austria,2021-03-23,8218.86,1.68,24,Tuesday,0,,ordinary weekday,7869.83,4.44
Austria,2021-03-24,7962.29,3.69,24,Wednesday,0,,ordinary weekday,7848.13,1.45
Austria,2021-03-25,7715.78,5.44,24,Thursday,0,,ordinary weekday,7998.63,-3.54
Austria,2021-03-26,7331.29,7.22,24,Friday,0,,ordinary weekday,7781.42,-5.78
Austria,2021-03-27,6575.99,6.66,24,Saturday,0,,weekend,,
Austria,2021-03-28,5926.68,6.18,23,Sunday,0,,weekend,,
Austria,2021-03-29,7303.73,7.98,24,Monday,0,,ordinary weekday,7752.18,-5.78
Austria,2021-03-30,7155.62,10.90,24,Tuesday,0,,ordinary weekday,7869.83,-9.08
Austria,2021-03-31,7112.39,11.63,24,Wednesday,0,,ordinary weekday,7848.13,-9.37
Austria,2021-04-01,7056.35,12.51,24,Thursday,0,,ordinary weekday,7474.56,-5.60
Austria,2021-04-02,6902.10,9.45,24,Friday,0,,ordinary weekday,7161.77,-3.63
Austria,2021-04-03,6159.33,4.99,24,Saturday,0,,weekend,,
Austria,2021-04-04,5621.54,3.44,24,Sunday,0,,weekend,,
Austria,2021-04-05,5768.62,5.74,24,Monday,1,Easter Monday,weekday public holiday,7419.03,-22.25
Austria,2021-04-06,7694.75,0.63,24,Tuesday,0,,ordinary weekday,7651.33,0.57
Austria,2021-04-07,7971.26,-0.26,24,Wednesday,0,,ordinary weekday,7572.67,5.26
Austria,2021-04-08,7953.02,1.47,24,Thursday,0,,ordinary weekday,7474.56,6.40
Austria,2021-04-09,7477.26,4.02,24,Friday,0,,ordinary weekday,7161.77,4.41
Austria,2021-04-10,6198.62,7.52,24,Saturday,0,,weekend,,
Austria,2021-04-11,5750.15,8.92,24,Sunday,0,,weekend,,
Austria,2021-04-12,7616.91,5.74,24,Monday,0,,ordinary weekday,7419.03,2.67
Austria,2021-04-13,8083.10,1.26,24,Tuesday,0,,ordinary weekday,7651.33,5.64
Austria,2021-04-14,7900.73,2.05,24,Wednesday,0,,ordinary weekday,7572.67,4.33
Austria,2021-04-15,7870.90,1.96,24,Thursday,0,,ordinary weekday,7474.56,5.30
Austria,2021-04-16,7573.91,2.72,24,Friday,0,,ordinary weekday,7161.77,5.75
Austria,2021-04-17,6667.09,3.87,24,Saturday,0,,weekend,,
Austria,2021-04-18,6130.90,4.69,24,Sunday,0,,weekend,,
Austria,2021-04-19,7573.96,5.54,24,Monday,0,,ordinary weekday,7419.03,2.09
Austria,2021-04-20,7585.96,6.86,24,Tuesday,0,,ordinary weekday,7651.33,-0.85
Austria,2021-04-21,7279.49,8.12,24,Wednesday,0,,ordinary weekday,7572.67,-3.87
Austria,2021-04-22,7404.56,7.37,24,Thursday,0,,ordinary weekday,7474.56,-0.94
Austria,2021-04-23,7065.14,7.03,24,Friday,0,,ordinary weekday,7161.77,-1.35
Austria,2021-04-24,5995.07,8.28,24,Saturday,0,,weekend,,
Austria,2021-04-25,5535.77,8.25,24,Sunday,0,,weekend,,
Austria,2021-04-26,7066.24,6.32,24,Monday,0,,ordinary weekday,7419.03,-4.76
Austria,2021-04-27,7241.49,6.22,24,Tuesday,0,,ordinary weekday,7651.33,-5.36
Austria,2021-04-28,7139.21,9.09,24,Wednesday,0,,ordinary weekday,7572.67,-5.72
Austria,2021-04-29,7087.95,10.98,24,Thursday,0,,ordinary weekday,7474.56,-5.17
Austria,2021-04-30,6790.43,11.84,24,Friday,0,,ordinary weekday,7161.77,-5.19
Austria,2021-05-01,5533.61,12.20,24,Saturday,1,Labour Day,weekend public holiday,,
Austria,2021-05-02,5687.54,8.91,24,Sunday,0,,weekend,,
Austria,2021-05-03,6987.14,7.64,24,Monday,0,,ordinary weekday,6978.80,0.12
Austria,2021-05-04,6982.07,9.97,24,Tuesday,0,,ordinary weekday,7098.06,-1.63
Austria,2021-05-05,7332.22,8.72,24,Wednesday,0,,ordinary weekday,7278.61,0.74
Austria,2021-05-06,7300.20,7.36,24,Thursday,0,,ordinary weekday,7343.15,-0.58
Austria,2021-05-07,7275.84,8.02,24,Friday,0,,ordinary weekday,6965.23,4.46
Austria,2021-05-08,5951.45,8.43,24,Saturday,0,,weekend,,
Austria,2021-05-09,5297.74,13.17,24,Sunday,0,,weekend,,
Austria,2021-05-10,6784.86,16.34,24,Monday,0,,ordinary weekday,6978.80,-2.78
Austria,2021-05-11,6903.28,16.82,24,Tuesday,0,,ordinary weekday,7098.06,-2.74
Austria,2021-05-12,7179.62,11.41,24,Wednesday,0,,ordinary weekday,7278.61,-1.36
Austria,2021-05-13,6025.22,9.61,24,Thursday,1,Ascension Day,weekday public holiday,7343.15,-17.95
Austria,2021-05-14,6403.31,10.62,24,Friday,0,,ordinary weekday,6965.23,-8.07
Austria,2021-05-15,5861.32,10.81,24,Saturday,0,,weekend,,
Austria,2021-05-16,5436.40,11.81,24,Sunday,0,,weekend,,
Austria,2021-05-17,7173.34,10.26,24,Monday,0,,ordinary weekday,6978.80,2.79
Austria,2021-05-18,7115.22,10.58,24,Tuesday,0,,ordinary weekday,7098.06,0.24
Austria,2021-05-19,7426.88,9.06,24,Wednesday,0,,ordinary weekday,7278.61,2.04
Austria,2021-05-20,7318.23,9.85,24,Thursday,0,,ordinary weekday,7343.15,-0.34
Austria,2021-05-21,7110.68,11.42,24,Friday,0,,ordinary weekday,6965.23,2.09
Austria,2021-05-22,6205.90,10.61,24,Saturday,0,,weekend,,
Austria,2021-05-23,5730.05,9.39,24,Sunday,0,,weekend,,
Austria,2021-05-24,5959.07,9.47,24,Monday,1,Whit Monday,weekday public holiday,6978.80,-14.61
Austria,2021-05-25,7391.66,9.54,24,Tuesday,0,,ordinary weekday,7098.06,4.14
Austria,2021-05-26,7175.72,10.52,24,Wednesday,0,,ordinary weekday,7278.61,-1.41
Austria,2021-05-27,7411.03,10.55,24,Thursday,0,,ordinary weekday,7343.15,0.92
Austria,2021-05-28,7071.09,11.14,24,Friday,0,,ordinary weekday,6965.23,1.52
Austria,2021-05-29,6038.72,11.47,24,Saturday,0,,weekend,,
Austria,2021-05-30,5603.41,10.30,24,Sunday,0,,weekend,,
Austria,2021-05-31,6969.85,11.30,24,Monday,0,,ordinary weekday,6978.80,-0.13
Austria,2021-06-01,6991.30,12.80,24,Tuesday,0,,ordinary weekday,7216.91,-3.13
Austria,2021-06-02,6955.32,14.69,24,Wednesday,0,,ordinary weekday,7224.05,-3.72
Austria,2021-06-03,5732.28,16.12,24,Thursday,1,Corpus Christi,weekday public holiday,7307.92,-21.56
Austria,2021-06-04,6381.60,17.59,24,Friday,0,,ordinary weekday,6932.48,-7.95
Austria,2021-06-05,5862.97,17.93,24,Saturday,0,,weekend,,
Austria,2021-06-06,5585.23,15.49,24,Sunday,0,,weekend,,
Austria,2021-06-07,7016.64,17.17,24,Monday,0,,ordinary weekday,7120.19,-1.45
Austria,2021-06-08,7133.33,17.83,24,Tuesday,0,,ordinary weekday,7216.91,-1.16
Austria,2021-06-09,7208.68,18.07,24,Wednesday,0,,ordinary weekday,7224.05,-0.21
Austria,2021-06-10,7181.95,17.71,24,Thursday,0,,ordinary weekday,7307.92,-1.72
Austria,2021-06-11,7032.88,17.16,24,Friday,0,,ordinary weekday,6932.48,1.45
Austria,2021-06-12,6015.05,18.54,24,Saturday,0,,weekend,,
Austria,2021-06-13,5420.49,16.51,24,Sunday,0,,weekend,,
Austria,2021-06-14,6819.55,15.61,24,Monday,0,,ordinary weekday,7120.19,-4.22
Austria,2021-06-15,7036.60,18.31,24,Tuesday,0,,ordinary weekday,7216.91,-2.50
Austria,2021-06-16,7136.05,20.44,24,Wednesday,0,,ordinary weekday,7224.05,-1.22
Austria,2021-06-17,7219.14,21.63,24,Thursday,0,,ordinary weekday,7307.92,-1.21
Austria,2021-06-18,7123.98,22.60,24,Friday,0,,ordinary weekday,6932.48,2.76
Austria,2021-06-19,6126.03,23.25,24,Saturday,0,,weekend,,
Austria,2021-06-20,5706.38,23.71,24,Sunday,0,,weekend,,
Austria,2021-06-21,7397.51,23.51,24,Monday,0,,ordinary weekday,7120.19,3.89
Austria,2021-06-22,7490.14,21.93,24,Tuesday,0,,ordinary weekday,7216.91,3.79
Austria,2021-06-23,7545.92,21.12,24,Wednesday,0,,ordinary weekday,7224.05,4.46
Austria,2021-06-24,7522.69,21.59,24,Thursday,0,,ordinary weekday,7307.92,2.94
Austria,2021-06-25,7191.48,18.36,24,Friday,0,,ordinary weekday,6932.48,3.74
Austria,2021-06-26,5999.17,18.70,24,Saturday,0,,weekend,,
Austria,2021-06-27,5546.43,20.44,24,Sunday,0,,weekend,,
Austria,2021-06-28,7247.07,22.55,24,Monday,0,,ordinary weekday,7120.19,1.78
Austria,2021-06-29,7433.19,22.53,24,Tuesday,0,,ordinary weekday,7216.91,3.00
Austria,2021-06-30,7274.30,18.10,24,Wednesday,0,,ordinary weekday,7224.05,0.70
Austria,2021-07-01,7148.65,15.44,24,Thursday,0,,ordinary weekday,7193.27,-0.62
Austria,2021-07-02,7003.83,15.74,24,Friday,0,,ordinary weekday,6960.46,0.62
Austria,2021-07-03,5916.03,18.01,24,Saturday,0,,weekend,,
Austria,2021-07-04,5568.10,18.66,24,Sunday,0,,weekend,,
Austria,2021-07-05,7127.06,19.05,24,Monday,0,,ordinary weekday,7018.91,1.54
Austria,2021-07-06,7328.03,22.40,24,Tuesday,0,,ordinary weekday,7173.96,2.15
Austria,2021-07-07,7563.36,22.19,24,Wednesday,0,,ordinary weekday,7228.80,4.63
Austria,2021-07-08,7661.19,22.36,24,Thursday,0,,ordinary weekday,7193.27,6.50
Austria,2021-07-09,7131.70,18.76,24,Friday,0,,ordinary weekday,6960.46,2.46
Austria,2021-07-10,5929.56,19.28,24,Saturday,0,,weekend,,
Austria,2021-07-11,5588.80,18.09,24,Sunday,0,,weekend,,
Austria,2021-07-12,7036.03,19.71,24,Monday,0,,ordinary weekday,7018.91,0.24
Austria,2021-07-13,7461.90,22.68,24,Tuesday,0,,ordinary weekday,7173.96,4.01
Austria,2021-07-14,7395.89,18.85,24,Wednesday,0,,ordinary weekday,7228.80,2.31
Austria,2021-07-15,7243.85,17.78,24,Thursday,0,,ordinary weekday,7193.27,0.70
Austria,2021-07-16,7072.12,18.74,24,Friday,0,,ordinary weekday,6960.46,1.60
Austria,2021-07-17,6252.05,18.44,24,Saturday,0,,weekend,,
Austria,2021-07-18,5736.10,19.16,24,Sunday,0,,weekend,,
Austria,2021-07-19,6997.96,19.58,24,Monday,0,,ordinary weekday,7018.91,-0.30
Austria,2021-07-20,6907.75,18.19,24,Tuesday,0,,ordinary weekday,7173.96,-3.71
Austria,2021-07-21,6842.44,18.34,24,Wednesday,0,,ordinary weekday,7228.80,-5.34
Austria,2021-07-22,6926.76,18.70,24,Thursday,0,,ordinary weekday,7193.27,-3.70
Austria,2021-07-23,6795.44,19.64,24,Friday,0,,ordinary weekday,6960.46,-2.37
Austria,2021-07-24,5873.15,20.40,24,Saturday,0,,weekend,,
Austria,2021-07-25,5528.36,20.85,24,Sunday,0,,weekend,,
Austria,2021-07-26,6914.60,20.83,24,Monday,0,,ordinary weekday,7018.91,-1.49
Austria,2021-07-27,6998.17,21.35,24,Tuesday,0,,ordinary weekday,7173.96,-2.45
Austria,2021-07-28,7113.51,20.93,24,Wednesday,0,,ordinary weekday,7228.80,-1.59
Austria,2021-07-29,6985.90,20.42,24,Thursday,0,,ordinary weekday,7193.27,-2.88
Austria,2021-07-30,6799.20,21.70,24,Friday,0,,ordinary weekday,6960.46,-2.32
Austria,2021-07-31,5982.07,20.35,24,Saturday,0,,weekend,,
Austria,2021-08-01,6284.68,16.73,24,Sunday,0,,weekend,,
Austria,2021-08-02,7081.56,16.53,24,Monday,0,,ordinary weekday,6988.21,1.34
Austria,2021-08-03,6749.42,16.84,24,Tuesday,0,,ordinary weekday,7102.01,-4.96
Austria,2021-08-04,6709.11,16.54,24,Wednesday,0,,ordinary weekday,6967.33,-3.71
Austria,2021-08-05,6969.24,15.51,24,Thursday,0,,ordinary weekday,7015.45,-0.66
Austria,2021-08-06,7002.55,16.74,24,Friday,0,,ordinary weekday,6886.26,1.69
Austria,2021-08-07,6379.24,19.10,24,Saturday,0,,weekend,,
Austria,2021-08-08,6245.89,17.54,24,Sunday,0,,weekend,,
Austria,2021-08-09,6683.33,17.98,24,Monday,0,,ordinary weekday,6988.21,-4.36
Austria,2021-08-10,6875.70,20.21,24,Tuesday,0,,ordinary weekday,7102.01,-3.19
Austria,2021-08-11,6832.17,20.37,24,Wednesday,0,,ordinary weekday,6967.33,-1.94
Austria,2021-08-12,6789.70,21.00,24,Thursday,0,,ordinary weekday,7015.45,-3.22
Austria,2021-08-13,6814.94,22.05,24,Friday,0,,ordinary weekday,6886.26,-1.04
Austria,2021-08-14,6126.74,22.99,24,Saturday,0,,weekend,,
Austria,2021-08-15,5803.51,23.05,24,Sunday,1,Assumption Day,weekend public holiday,,
Austria,2021-08-16,7217.91,20.42,24,Monday,0,,ordinary weekday,6988.21,3.29
Austria,2021-08-17,7527.89,15.25,24,Tuesday,0,,ordinary weekday,7102.01,6.00
Austria,2021-08-18,7252.74,15.07,24,Wednesday,0,,ordinary weekday,6967.33,4.10
Austria,2021-08-19,7147.19,16.86,24,Thursday,0,,ordinary weekday,7015.45,1.88
Austria,2021-08-20,6795.89,18.09,24,Friday,0,,ordinary weekday,6886.26,-1.31
Austria,2021-08-21,5838.28,18.69,24,Saturday,0,,weekend,,
Austria,2021-08-22,6051.62,18.88,24,Sunday,0,,weekend,,
Austria,2021-08-23,6713.66,16.57,24,Monday,0,,ordinary weekday,6988.21,-3.93
Austria,2021-08-24,7047.67,14.54,24,Tuesday,0,,ordinary weekday,7102.01,-0.77
Austria,2021-08-25,7075.31,14.14,24,Wednesday,0,,ordinary weekday,6967.33,1.55
Austria,2021-08-26,7155.69,13.26,24,Thursday,0,,ordinary weekday,7015.45,2.00
Austria,2021-08-27,6931.65,12.79,24,Friday,0,,ordinary weekday,6886.26,0.66
Austria,2021-08-28,6209.72,12.39,24,Saturday,0,,weekend,,
Austria,2021-08-29,6254.17,12.14,24,Sunday,0,,weekend,,
Austria,2021-08-30,7244.59,12.52,24,Monday,0,,ordinary weekday,6988.21,3.67
Austria,2021-08-31,7309.38,13.26,24,Tuesday,0,,ordinary weekday,7102.01,2.92
Austria,2021-09-01,7006.88,14.59,24,Wednesday,0,,ordinary weekday,7246.91,-3.31
Austria,2021-09-02,6989.30,15.15,24,Thursday,0,,ordinary weekday,7214.07,-3.12
Austria,2021-09-03,6805.70,15.86,24,Friday,0,,ordinary weekday,6967.49,-2.32
Austria,2021-09-04,5840.29,15.90,24,Saturday,0,,weekend,,
Austria,2021-09-05,5449.94,15.87,24,Sunday,0,,weekend,,
Austria,2021-09-06,6851.32,15.67,24,Monday,0,,ordinary weekday,7087.25,-3.33
Austria,2021-09-07,7049.72,16.01,24,Tuesday,0,,ordinary weekday,7196.92,-2.05
Austria,2021-09-08,7065.67,16.49,24,Wednesday,0,,ordinary weekday,7246.91,-2.50
Austria,2021-09-09,7127.51,17.08,24,Thursday,0,,ordinary weekday,7214.07,-1.20
Austria,2021-09-10,6947.24,17.16,24,Friday,0,,ordinary weekday,6967.49,-0.29
Austria,2021-09-11,5963.51,16.76,24,Saturday,0,,weekend,,
