country,target_date,branch,specification_id,diagnostic,lag,value,threshold,flagged
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,31,0.0212697219355667,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,32,0.0244131613253725,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,33,0.1353142046094076,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,34,-0.0159233909025199,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,35,-0.0894324498098996,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,36,-0.2146196657719461,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,37,-0.134608510105163,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,38,-0.0201394707322439,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,39,0.1175713318107534,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,4,-0.1641912696426164,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,40,-0.0165833539346555,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,41,0.0150708389180732,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,42,-0.1206256920345377,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,43,-0.0949865751736804,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,44,-0.1313869946221491,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,45,-0.0988798766425688,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,46,0.1368030185986421,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,47,0.0851160161788446,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,48,0.5373375590596837,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,5,-0.1302225442663083,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,6,-0.0905397607092717,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,7,0.0738937844348103,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,8,0.0347634008751715,0.2089411904164221,False
